stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,transport_type
34685,34685,"УЛ. МАРШАЛА ТУХАЧЕВСКОГО, 17",59.966620,30.430140,0,2,bus
19006,19006,"СЕРОВО, 9 КМ, ПО ТРЕБОВАНИЮ",60.196319,29.561840,0,2,bus
34684,34684,"УЛ. МАРШАЛА ТУХАЧЕВСКОГО, 17",59.967029,30.429739,0,2,bus
19005,19005,"УШКОВО, УЛ. ОЛЕГА КОШЕВОГО, ПО ТРЕБОВАНИЮ",60.198309,29.588699,0,2,bus
3836,3836,"ВИТЕБСКИЙ ПР., УГОЛ УЛ. ОРДЖОНИКИДЗЕ",59.844378,30.365908,0,2,bus
34687,34687,"РАУМСКАЯ УЛ., 15",59.737431,30.588171,0,2,bus
19004,19004,"УШКОВО, ПЛЯЖЕВАЯ УЛ., ПО ТРЕБОВАНИЮ",60.197171,29.606941,0,2,bus
3837,3837,ВОЕННЫЙ ГОРОДОК,59.626950,29.481317,0,2,bus
34686,34686,УЛ. МАРШАЛА ТУХАЧЕВСКОГО,59.960645,30.431450,0,2,bus
34656,34656,БРЕСТСКИЙ БУЛЬВАР,59.857015,30.198173,0,2,bus
18978,18978,"КРОНШТАДТ, ЯХТЕННАЯ ПЛ.",59.985075,29.799927,0,2,bus
34657,34657,КОЛОБАНОВСКАЯ УЛ.,59.790143,30.150134,0,2,bus
18979,18979,МУЗЕЙНАЯ ПЛ.,59.987640,29.791959,0,2,bus
18976,18976,ПР. ЛЕНИНА,60.197722,29.705698,0,2,bus
34658,34658,"А.С. ""ПР. МАРШАЛА ЖУКОВА""",59.825620,30.187980,0,2,bus
18977,18977,ЗЕЛЕНОГОРСКИЙ ПАРК КУЛЬТУРЫ И ОТДЫХА,60.193437,29.703546,0,2,bus
34659,34659,БРОНЕТАНКОВАЯ УЛ.,59.741454,30.093342,0,2,bus
18982,18982,"ТЕАТРАЛЬНАЯ УЛ., ПО ТРЕБОВАНИЮ",60.192319,29.694719,0,2,bus
34660,34660,БРОНЕТАНКОВАЯ УЛ.,59.742003,30.094604,0,2,bus
34661,34661,"ПЕТЕРГОФСКОЕ ШОССЕ, 1",59.845690,30.210816,0,2,bus
18983,18983,"ТЕАТРАЛЬНАЯ УЛ., ПО ТРЕБОВАНИЮ",60.192193,29.695364,0,2,bus
18980,18980,МУЗЕЙНАЯ ПЛ.,59.987391,29.791368,0,2,bus
34662,34662,"УЛ. ТАМБАСОВА, 12",59.837979,30.157856,0,2,bus
18981,18981,ЗЕЛЕНОГОРСКИЙ ПАРК КУЛЬТУРЫ И ОТДЫХА,60.192922,29.702010,0,2,bus
3812,3812,БЕЛОРУССКАЯ УЛ.,59.941389,30.501944,0,2,bus
34663,34663,"УЛ. ТАМБАСОВА, 12",59.837665,30.157659,0,2,bus
34664,34664,ШКОЛА № 548,59.859677,30.222179,0,2,bus
34665,34665,ШКОЛА № 548,59.860002,30.221157,0,2,bus
3818,3818,БОБЫЛЬСКАЯ ДОРОГА,59.882244,29.856014,0,2,bus
18984,18984,ШИРОКАЯ УЛ.,60.192533,29.678953,0,2,bus
3817,3817,"БЛАН-МЕНИЛЬСКАЯ УЛ., 7",59.876925,29.888083,0,2,bus
34666,34666,"УЛ. ЛЕРМОНТОВА, ПО ТРЕБОВАНИЮ",59.733490,30.082694,0,2,bus
34667,34667,"КРАСНОСЕЛЬСКОЕ ШОССЕ, УГОЛ ВОЛХОНСКОГО ШОССЕ",59.828383,30.073204,0,2,bus
3816,3816,"БЛАН-МЕНИЛЬСКАЯ УЛ., 11",59.876016,29.887250,0,2,bus
34668,34668,"УЛЬЯНОВСКАЯ УЛ., ПО ТРЕБОВАНИЮ",59.871894,29.817186,0,2,bus
34671,34671,"3-Я ЛИНИЯ, 15",59.779071,30.090657,0,2,bus
18960,18960,"НИКОЛЬСКОЕ, ЗАВОД ""ПЕТРОКЕРАМИКА""",59.731380,30.777378,0,2,bus
3795,3795,"А.С. ""ДВИНСКАЯ УЛ."" ПОСАДКИ И ВЫСАДКИ НЕТ",59.908889,30.239722,0,2,bus
18962,18962,Ж.-Д. СТ. ИВАНОВСКАЯ,59.758498,30.774279,0,2,bus
3796,3796,"А.С. ""МАЛАЯ БАЛКАНCКАЯ УЛ."", ПОСАДКИ И ВЫСАДКИ НЕТ",59.827500,30.420000,0,2,bus
18964,18964,"РЕКА ТОСНА, ПО ТРЕБОВАНИЮ",59.761118,30.750936,0,2,bus
18967,18967,"СОФИЙСКАЯ УЛ., УГОЛ ПР. АЛЕКСАНДРОВСКОЙ ФЕРМЫ",59.852629,30.426078,0,2,bus
3798,3798,"А.С. ""ПР. АЛЕКСАНДРОВСКОЙ ФЕРМЫ"", ПОСАДКИ И ВЫСАДКИ НЕТ",59.860833,30.449444,0,2,bus
3799,3799,"А.С. ""УЛ. ЖЕНИ ЕГОРОВОЙ"", ПОСАДКИ И ВЫСАДКИ НЕТ",60.064722,30.315278,0,2,bus
18969,18969,"СОФИЙСКАЯ УЛ., 56",59.861626,30.418997,0,2,bus
18968,18968,ОВОЩНОЙ КОМБИНАТ,59.857984,30.421851,0,2,bus
18971,18971,ЛИЦЕЙ,59.881772,30.392025,0,2,bus
18970,18970,"СОФИЙСКАЯ УЛ., УГОЛ УЛ. БЕЛЫ КУНА",59.878569,30.396734,0,2,bus
3803,3803,АФОНСКАЯ УЛ.,60.031505,30.301206,0,2,bus
34655,34655,УЛ. ДЕСАНТНИКОВ,59.860342,30.207087,0,2,bus
18972,18972,УЛ. ФУЧИКА,59.884943,30.387207,0,2,bus
34654,34654,"ПР. НАРОДНОГО ОПОЛЧЕНИЯ, 149",59.830455,30.246148,0,2,bus
34653,34653,"УЛ. ТАНКИСТА ХРУСТИЦКОГО, 58",59.838058,30.251437,0,2,bus
18974,18974,"СОФИЙСКАЯ УЛ., 6, ПО ТРЕБОВАНИЮ",59.886439,30.384965,0,2,bus
3779,3779,40 КМ,60.197847,30.030547,0,2,bus
3780,3780,40 КМ,60.197393,30.032114,0,2,bus
18954,18954,ПАРК АЛЕКСАНДРА НЕВСКОГО,59.673189,30.801342,0,2,bus
34633,34633,БОЛЬШАЯ ДЕСЯТИННАЯ УЛ.,60.032680,30.299754,0,2,bus
3786,3786,"АВИАГОРОДОК, УНИВЕРСИТЕТ ГРАЖДАНСКОЙ АВИАЦИИ",59.816789,30.293481,0,2,bus
18957,18957,"НИКОЛЬСКОЕ, ЗАВОДСКАЯ УЛ.",59.708378,30.783668,0,2,bus
18958,18958,"МИНИН РУЧЕЙ, ПО ТРЕБОВАНИЮ",59.716468,30.779257,0,2,bus
3791,3791,"СТ. МЕТРО ""ПРОСПЕКТ СЛАВЫ""",59.854123,30.396979,0,2,bus
18959,18959,"НИКОЛЬСКОЕ, ОТРАДНЕНСКОЕ ШОССЕ, 1",59.723120,30.778405,0,2,bus
19063,19063,"УЛ. МИЧУРИНА, ПО ТРЕБОВАНИЮ",60.191406,29.646599,0,2,bus
34613,34613,"УРАЛЬСКАЯ УЛ., 21",59.954988,30.254850,0,2,bus
19062,19062,"УШКОВО, САНАТОРИЙ ""ЗВЁЗДОЧКА"", ПО ТРЕБОВАНИЮ",60.192959,29.633597,0,2,bus
19061,19061,"УШКОВО, СОВЕТСКАЯ УЛ., ПО ТРЕБОВАНИЮ",60.195630,29.617920,0,2,bus
19060,19060,УЛ. ЛИТКЕ,60.009090,29.725929,0,2,bus
19059,19059,"УШКОВО, ПЛЯЖЕВАЯ УЛ., ПО ТРЕБОВАНИЮ",60.197131,29.606305,0,2,bus
19058,19058,"УШКОВО, УЛ. ОЛЕГА КОШЕВОГО, ПО ТРЕБОВАНИЮ",60.198225,29.591103,0,2,bus
19057,19057,"ФОРТ ""ШАНЦ""",60.027226,29.677879,0,2,bus
19056,19056,"СЕРОВО, 9 КМ, ПО ТРЕБОВАНИЮ",60.196098,29.563414,0,2,bus
19070,19070,ШИРОКАЯ УЛ.,60.192538,29.681662,0,2,bus
19069,19069,УЛ. СТАНЮКОВИЧА,60.010564,29.717714,0,2,bus
19068,19068,ЧКАЛОВСКИЙ ПР.,59.966378,30.298500,0,2,bus
19067,19067,ЧКАЛОВСКИЙ ПР.,59.966164,30.298141,0,2,bus
19066,19066,"САНАТОРИЙ ""СЕВЕРНАЯ РИВЬЕРА""",60.193388,29.664927,0,2,bus
19065,19065,"ЛЕВАШОВСКИЙ ПР., УГ. БАРОЧНОЙ УЛ.",59.966253,30.289498,0,2,bus
3751,3751,ПР. НАСТАВНИКОВ,59.950763,30.487499,0,2,bus
19046,19046,"МОЛОДЁЖНОЕ, СОЛНЕЧНАЯ УЛ., ПО ТРЕБОВАНИЮ",60.188243,29.511867,0,2,bus
19047,19047,БРАТСКАЯ МОГИЛА,60.019857,29.697818,0,2,bus
3750,3750,ИНДУСТРИАЛЬНЫЙ ПР.,59.947824,30.476319,0,2,bus
3749,3749,РЯБОВСКОЕ ШОССЕ,59.960249,30.490647,0,2,bus
19044,19044,"СМОЛЯЧКОВО, ПАНСИОНАТ ""КРАСНАЯ ЗВЕЗДА"", ПО ТРЕБОВАНИЮ",60.182055,29.500621,0,2,bus
19045,19045,КЛАДБИЩЕ,60.017635,29.705521,0,2,bus
3748,3748,"УЛ. ПЕРЕДОВИКОВ, УГОЛ ПР. ЭНТУЗИАСТОВ",59.944504,30.463431,0,2,bus
19042,19042,"СМОЛЯЧКОВО, ПАРК, ПО ТРЕБОВАНИЮ",60.180615,29.491619,0,2,bus
19043,19043,КЛАДБИЩЕ,60.017599,29.706105,0,2,bus
19040,19040,КАРАУЛ,60.015403,29.713697,0,2,bus
19041,19041,КАРАУЛ,60.015551,29.713238,0,2,bus
3744,3744,ИНДУСТРИАЛЬНЫЙ ПР.,59.947557,30.474475,0,2,bus
19054,19054,"СЕРОВО, ЧЁРНАЯ РЕЧКА",60.197556,29.554558,0,2,bus
19052,19052,"МОЛОДЁЖНОЕ, САНАТОРИЙ ""ЧЁРНАЯ РЕЧКА""",60.196078,29.535608,0,2,bus
19053,19053,СПОРТИВНЫЙ ЛАГЕРЬ,60.025469,29.682444,0,2,bus
19050,19050,САДОВОДСТВО,60.023185,29.688194,0,2,bus
19048,19048,БРАТСКАЯ МОГИЛА,60.020232,29.696925,0,2,bus
3752,3752,"РЯБОВСКОЕ ШОССЕ, 117",59.984593,30.517225,0,2,bus
19049,19049,"МОЛОДЁЖНОЕ, ПОЧТА, ПО ТРЕБОВАНИЮ",60.193518,29.520466,0,2,bus
3733,3733,УЛ. БУТЛЕРОВА,60.011256,30.405482,0,2,bus
19031,19031,"ВЯЗЕМСКИЙ ПЕР., УГОЛ ПЕСОЧНОЙ НАБ.",59.975096,30.299111,0,2,bus
19030,19030,УЛ. ВОССТАНИЯ,60.001375,29.768496,0,2,bus
3735,3735,УЛ. БРЯНЦЕВА,60.032796,30.400588,0,2,bus
3728,3728,ИНДУСТРИАЛЬНЫЙ ПР.,59.962093,30.459535,0,2,bus
19025,19025,"18 КМ, ПО ТРЕБОВАНИЮ",60.166818,29.410123,0,2,bus
19024,19024,ПРИВЕТНИНСКОЕ,60.170054,29.428418,0,2,bus
3730,3730,ТАРАСОВА УЛ.,59.950184,30.410014,0,2,bus
19026,19026,ОВОЩНОЙ КОМБИНАТ,59.857650,30.421604,0,2,bus
34576,34576,НИЖНЕ-КАМЕНСКАЯ УЛ.,60.032624,30.221766,0,2,bus
19037,19037,"18 КМ, ПО ТРЕБОВАНИЮ",60.166689,29.410898,0,2,bus
19036,19036,"МОРСКАЯ ТЕХНИЧЕСКАЯ АКАДЕМИЯ, ПО ТРЕБОВАНИЮ",60.009284,29.732551,0,2,bus
3741,3741,"А.С. ""БЕЛОРУССКАЯ УЛ."" - ПОСАДКИ И ВЫСАДКИ НЕТ",59.941625,30.502933,0,2,bus
19039,19039,"СМОЛЯЧКОВО, ПРИМОРСКИЙ ПЕР., ПО ТРЕБОВАНИЮ",60.180327,29.481393,0,2,bus
3743,3743,"ПР. ЭНТУЗИАСТОВ, УГОЛ УЛ. КОММУНЫ",59.953343,30.496614,0,2,bus
19038,19038,"СМОЛЯЧКОВО, ЛАГЕРЬ ""БУРЕВЕСТНИК"", ПО ТРЕБОВАНИЮ",60.179879,29.469240,0,2,bus
3736,3736,ТИМУРОВСКАЯ УЛ.,60.044536,30.403149,0,2,bus
19032,19032,КРОНШТАДТСКИЕ ВОРОТА,60.001718,29.762939,0,2,bus
19035,19035,"РАЗВИЛКА, ПО ТРЕБОВАНИЮ",60.167640,29.403569,0,2,bus
19012,19012,СОФИЙСКАЯ УЛ.,59.888905,30.380512,0,2,bus
3717,3717,ПР. ЛУНАЧАРСКОГО УГ. УЛ. УШИНСКОГО,60.027340,30.404026,0,2,bus
19013,19013,УЛ. ФУЧИКА,59.884205,30.387765,0,2,bus
3716,3716,ЛЕРМОНТОВСКИЙ ПР.,59.925131,30.289289,0,2,bus
19014,19014,ЛИЦЕЙ,59.881126,30.392507,0,2,bus
3719,3719,ГАПСАЛЬСКАЯ УЛ.,59.912341,30.258898,0,2,bus
34564,34564,"УРАЛЬСКАЯ УЛ., УГОЛ ПЕР. ДЕКАБРИСТОВ",59.956177,30.248526,0,2,bus
3718,3718,УЛ. ВЕРНОСТИ,59.997387,30.437421,0,2,bus
19015,19015,"СМОЛЯЧКОВО, ПАРК, ПО ТРЕБОВАНИЮ",60.180745,29.492126,0,2,bus
34562,34562,"УЛ. ЛЕНИ ГОЛИКОВА, 7",59.847074,30.229236,0,2,bus
3713,3713,ПР. ПРОСВЕЩЕНИЯ,60.039449,30.398086,0,2,bus
19008,19008,"МОЛОДЁЖНОЕ, САНАТОРИЙ ""ЧЁРНАЯ РЕЧКА""",60.196146,29.535079,0,2,bus
34563,34563,"УЛ. ЛЕНИ ГОЛИКОВА, 26",59.843964,30.232798,0,2,bus
3712,3712,УЛ. БРЯНЦЕВА,60.032404,30.401798,0,2,bus
19009,19009,"МОЛОДЁЖНОЕ, ПОЧТА, ПО ТРЕБОВАНИЮ",60.192971,29.518924,0,2,bus
34560,34560,"УЛ. ЛЕНИ ГОЛИКОВА, 56",59.840450,30.238060,0,2,bus
3715,3715,"А.С. ""ПИСКАРЁВКА"", ПОСАДКИ И ВЫСАДКИ НЕТ",59.986347,30.426083,0,2,bus
19010,19010,"МОЛОДЁЖНОЕ, СОЛНЕЧНАЯ УЛ., ПО ТРЕБОВАНИЮ",60.187727,29.510590,0,2,bus
34561,34561,"УЛ. ЛЕНИ ГОЛИКОВА, 26",59.844737,30.232608,0,2,bus
19011,19011,"СМОЛЯЧКОВО, ПАНСИОНАТ ""КРАСНАЯ ЗВЕЗДА"", ПО ТРЕБОВАНИЮ",60.182340,29.501213,0,2,bus
19020,19020,"СМОЛЯЧКОВО, 16 КМ, ПО ТРЕБОВАНИЮ",60.176560,29.443154,0,2,bus
34574,34574,ГЛУХАРСКАЯ УЛ.,60.030151,30.216712,0,2,bus
34575,34575,ПЛЕСЕЦКАЯ УЛ.,60.032380,30.212692,0,2,bus
19021,19021,"СМОЛЯЧКОВО, 16 КМ, ПО ТРЕБОВАНИЮ",60.176353,29.442947,0,2,bus
3727,3727,УЛ. МАЯКОВСКОГО,59.932267,30.354124,0,2,bus
19022,19022,"СМОЛЯЧКОВО, ПАНСИОНАТ ""ВОСТОК-6""",60.180161,29.459432,0,2,bus
34573,34573,Стародеревенская ул.,59.996955,30.243252,0,2,trolley
3721,3721,БОЛЬШОЙ ИЛЬИНСКИЙ САД,59.964228,30.467790,0,2,bus
19016,19016,"СМОЛЯЧКОВО, ПРИМОРСКИЙ ПЕР., ПО ТРЕБОВАНИЮ",60.180373,29.480683,0,2,bus
19017,19017,"СМОЛЯЧКОВО, ЛАГЕРЬ ""БУРЕВЕСТНИК"", ПО ТРЕБОВАНИЮ",60.180106,29.471290,0,2,bus
19018,19018,"ГАМБУРГСКАЯ ПЛ., РОССИЙСКАЯ ТАМОЖЕННАЯ АКАДЕМИЯ",59.864944,30.415757,0,2,bus
19019,19019,"СМОЛЯЧКОВО, ПАНСИОНАТ ""ВОСТОК-6""",60.180220,29.460886,0,2,bus
3707,3707,АДМИНИСТРАЦИЯ КРАСНОГВАРДЕЙСКОГО РАЙОНА,59.958913,30.415353,0,2,bus
19130,19130,"ПЕТРОВСКИЙ ПР., ДОМ ВЕТЕРАНОВ СЦЕНЫ",59.961661,30.255985,0,2,bus
19128,19128,ПЕТРОГРАДСКАЯ УЛ.,59.969881,30.275338,0,2,bus
19129,19129,"ПЕТРОВСКИЙ ПР., 9",59.960730,30.261983,0,2,bus
3711,3711,ТИМУРОВСКАЯ УЛ.,60.044120,30.401959,0,2,bus
19135,19135,"ЛЕРМОНТОВСКИЙ ПР., УГ. ТРОИЦКОГО ПР.",59.916022,30.298801,0,2,bus
3710,3710,"СУВОРОВСКИЙ ПР., УГ. ТУЛЬСКОЙ УЛ.",59.944540,30.386370,0,2,bus
34813,34813,"БУГРОВАЯ УЛ., ПО ТРЕБОВАНИЮ",59.812688,30.513995,0,2,bus
19132,19132,"ТРОИЦКИЙ ПР., УГОЛ ИЗМАЙЛОВСКОГО ПР.",59.916168,30.306782,0,2,bus
34814,34814,"БУГРОВАЯ УЛ., ПО ТРЕБОВАНИЮ",59.813484,30.513497,0,2,bus
19133,19133,БАРОЧНАЯ УЛ.,59.964775,30.284457,0,2,bus
3708,3708,"УЛ. СТАСОВОЙ, АВТОБУСНЫЙ ПАРК №6 - ПОСАДКИ И ВЫСАДКИ НЕТ",59.968340,30.441892,0,2,bus
34815,34815,"Ж.-Д. СТАНЦИЯ СЛАВЯНКА, ПО ТРЕБОВАНИЮ",59.806083,30.515086,0,2,bus
34801,34801,ФЛАГМАНСКАЯ УЛ.,59.954359,30.211233,0,2,bus
34802,34802,КАПИТАНСКАЯ УЛ.,59.955280,30.211890,0,2,bus
19120,19120,ЦПКИО,59.973840,30.257640,0,2,bus
34803,34803,УЛ. ЛЁНИ ГОЛИКОВА,59.832398,30.251878,0,2,bus
34804,34804,"УЛ. ЛЕНИ ГОЛИКОВА, Д.108",59.833584,30.248960,0,2,bus
34805,34805,"УЛ. ЛЁНИ ГОЛИКОВА, Д.82",59.835962,30.244926,0,2,bus
3702,3702,КРЕМАТОРИЙ,59.988985,30.459903,0,2,bus
19127,19127,"РЕМЕСЛЕННАЯ УЛ., УГ. ПЕТРОВСКОГО ПР.",59.959704,30.268066,0,2,bus
34806,34806,"УЛ. ЛЁНИ ГОЛИКОВА, Д.82",59.836744,30.244422,0,2,bus
19124,19124,САДОВАЯ УЛ.,59.923406,30.307855,0,2,bus
34807,34807,УЛ. ЛЁНИ ГОЛИКОВА,59.839750,30.238720,0,2,bus
19125,19125,НОВОЛАДОЖСКАЯ УЛ.,59.962786,30.275423,0,2,bus
19115,19115,ВЯЗОВАЯ УЛ.,59.968732,30.277677,0,2,bus
19114,19114,БАРОЧНАЯ УЛ.,59.964963,30.284672,0,2,bus
34795,34795,АДМИНИСТРАЦИЯ КИРОВСКОГО РАЙОНА,59.895579,30.279711,0,2,bus
34794,34794,"САДОВОДСТВО ""НИКОЛАЕВСКОЕ""",59.726275,30.190065,0,2,bus
19112,19112,ВВЕДЕНСКАЯ УЛ.,59.955659,30.305732,0,2,bus
34797,34797,"СНТ ""ПАРКОВАЯ РОЩА"", ПО ТРЕБОВАНИЮ",60.113710,30.229078,0,2,bus
19119,19119,"СТ. МЕТРО ""КРЕСТОВСКИЙ ОСТРОВ""",59.971576,30.258972,0,2,bus
34796,34796,МОЛОДЁЖНЫЙ ПЕР.,59.899650,30.287700,0,2,bus
19118,19118,УЛ. КОТИНА ПО УЛ. МАРШАЛА КАЗАКОВА,59.860162,30.212321,0,2,bus
34799,34799,УЛ. ВАТУТИНА,59.959493,30.383130,0,2,bus
34798,34798,СВЕРДЛОВСКАЯ НАБ.,59.957782,30.403090,0,2,bus
19116,19116,"СТ. МЕТРО ""ЮГО-ЗАПАДНАЯ""",59.859794,30.231822,0,2,bus
19107,19107,М. МОНЕТНАЯ УЛ.,59.962449,30.321531,0,2,bus
19106,19106,Б. МОНЕТНАЯ УЛ.,59.963734,30.328526,0,2,bus
19105,19105,УЛ. РЕНТГЕНА,59.966101,30.330889,0,2,bus
3681,3681,РЕПИЩЕВА УЛ.,60.030743,30.285283,0,2,bus
19110,19110,СЫТНИНСКАЯ УЛ.,59.958559,30.312363,0,2,bus
19108,19108,КАМЕННООСТРОВСКИЙ ПР.,59.961477,30.316118,0,2,bus
3673,3673,ЯХТЕННАЯ УЛ.,60.008472,30.227543,0,2,bus
3672,3672,ЯКОРНАЯ УЛ.,59.942850,30.418900,0,2,bus
19097,19097,"БОЛЬШОЙ ПР., П.С.",59.957559,30.299260,0,2,bus
19098,19098,СЫТНЫЙ РЫНОК,59.958647,30.311666,0,2,bus
34776,34776,"ТОВАРИЩЕСКИЙ ПР., 8",59.918920,30.481743,0,2,bus
19099,19099,АВСТРИЙСКАЯ ПЛ.,59.960043,30.317961,0,2,bus
19100,19100,М. МОНЕТНАЯ УЛ.,59.961140,30.323510,0,2,bus
19101,19101,Б. МОНЕТНАЯ УЛ.,59.963612,30.328824,0,2,bus
19102,19102,УЛ. РЕНТГЕНА,59.966212,30.331329,0,2,bus
19103,19103,Б. САМПСОНИЕВСКИЙ ПР.,59.969002,30.340197,0,2,bus
19088,19088,ДОМ БЫТА,59.997459,29.766495,0,2,bus
19089,19089,ГОСТИНЫЙ ДВОР,59.995845,29.766282,0,2,bus
3664,3664,"ШУНДОРОВО, ПО ТРЕБОВАНИЮ",59.637850,29.605267,0,2,bus
19090,19090,"РЕМЕСЛЕННАЯ УЛ., УГ. ПЕТРОВСКОГО ПР.",59.959618,30.267610,0,2,bus
19091,19091,УЛ. МАРТЫНОВА,59.990911,29.761318,0,2,bus
3666,3666,ЭРЛЕРОВСКИЙ БУЛЬВАР,59.870398,29.919071,0,2,bus
34774,34774,"5-Й РЫБАЦКИЙ ПРОЕЗД, ПО ТРЕБОВАНИЮ",59.820502,30.508990,0,2,bus
19092,19092,УЛ. КРАСНОГО КУРСАНТА,59.961632,30.275672,0,2,bus
19093,19093,УЛ. ВЕЛЕЩИНСКОГО,59.993726,29.763703,0,2,bus
3668,3668,"ЭРЛЕРОВСКИЙ БУЛЬВАР, УГОЛ УЛ. АВРОВА ",59.870252,29.918219,0,2,bus
19094,19094,УЛ. КОМСОМОЛА,59.991689,29.786049,0,2,bus
3671,3671,ЯКОРНАЯ УЛ.,59.943505,30.435543,0,2,bus
34773,34773,"5-Й РЫБАЦКИЙ ПРОЕЗД, ПО ТРЕБОВАНИЮ",59.820963,30.508726,0,2,bus
19095,19095,КОРПУСНАЯ УЛ.,59.961040,30.279098,0,2,bus
19081,19081,УЛ. АММЕРМАНА,59.988854,29.786652,0,2,bus
19080,19080,УЛ. АММЕРМАНА,59.989030,29.787026,0,2,bus
3657,3657,"ШОССЕ РЕВОЛЮЦИИ, 116",59.965759,30.476181,0,2,bus
19083,19083,ЯКОРНАЯ ПЛОЩАДЬ,59.993263,29.778475,0,2,bus
3658,3658,"ШОССЕ РЕВОЛЮЦИИ, 88",59.962698,30.462954,0,2,bus
34761,34761,"ВИШЕРСКАЯ УЛ.,3",59.811441,30.371860,0,2,bus
34760,34760,"Тихорецкий пр., угол ул. Веденеева",60.022929,30.366886,0,2,trolley
19082,19082,ПЕТРОВСКАЯ ПЛ.,59.962456,30.252594,0,2,bus
19085,19085,"ПЕТРОВСКИЙ ПР., ДОМ ВЕТЕРАНОВ СЦЕНЫ",59.961712,30.254483,0,2,bus
19084,19084,ГОСТИНЫЙ ДВОР,59.996790,29.766272,0,2,bus
3662,3662,"ШУВАЛОВКА, УЛ. МАКАРОВА",59.867391,29.977488,0,2,bus
19087,19087,"ПЕТРОВСКИЙ ПР., 9",59.960485,30.262401,0,2,bus
19086,19086,ГОСТИНЫЙ ДВОР,59.995460,29.767615,0,2,bus
3663,3663,"ВЫБОРГСКОЕ ШОССЕ, 17",60.053699,30.309068,0,2,bus
3648,3648,"ШЛИССЕЛЬБУРГСКИЙ ПР., 47",59.832420,30.519450,0,2,bus
34755,34755,"УЛ. ЖЕНИ ЕГОРОВОЙ,10",60.064227,30.312959,0,2,bus
3649,3649,"ПРИБРЕЖНАЯ УЛ., УГОЛ ШЛИССЕЛЬБУРГСКОГО ПР.",59.835479,30.508179,0,2,bus
19072,19072,ПР. ЛЕНИНА,60.199281,29.705746,0,2,bus
34754,34754,"УЛ. ЖЕНИ ЕГОРОВОЙ,3",60.062729,30.305770,0,2,bus
3650,3650,"ШЛИССЕЛЬБУРГСКИЙ ПР., УНИВЕРСАМ",59.840270,30.494670,0,2,bus
34753,34753,"ПР. ПРОСВЕЩЕНИЯ, УГ. УЛ. КОМПОЗИТОРОВ",60.057307,30.313858,0,2,bus
3651,3651,ШКОЛА № 348,59.833993,30.514646,0,2,bus
34752,34752,ПР. ПРОСВЕЩЕНИЯ УГ. ВЫБОРГСКОГО ШОССЕ,60.058358,30.307435,0,2,bus
34759,34759,Ул. Веденеева,60.022442,30.366321,0,2,trolley
3652,3652,ШОССЕ РЕВОЛЮЦИИ,59.961224,30.438250,0,2,bus
19076,19076,"ПЕТРОВСКАЯ УЛ., УГОЛ УЛ. АММЕРМАНА",59.986207,29.782953,0,2,bus
3653,3653,ШОССЕ РЕВОЛЮЦИИ,59.959012,30.422256,0,2,bus
19078,19078,ЛЕТНИЙ САД,59.987116,29.777713,0,2,bus
34756,34756,"ПРИМОРСКОЕ ШОССЕ,251",60.071866,29.968580,0,2,bus
3647,3647,"ШЛИССЕЛЬБУРГСКИЙ ПР.,1",59.841850,30.489010,0,2,bus
34748,34748,АФАНАСЬЕВСКАЯ УЛ.,60.032153,30.293957,0,2,bus
19198,19198,АЭРОДРОМНАЯ УЛ.,59.998253,30.299949,0,2,bus
3646,3646,"ШКОЛЬНАЯ, 51",59.735535,30.412247,0,2,bus
34749,34749,ДУНАЙСКИЙ ПР.,59.832792,30.361151,0,2,bus
34750,34750,"ОНКОЛОГИЧЕСКИЙ ЦЕНТР ИМЕНИ Н.П. НАПАЛКОВА, ПО ТРЕБОВАНИЮ",60.118018,30.188961,0,2,bus
3645,3645,"ШКОЛЬНАЯ УЛ., УГОЛ УЛ. ХАЗОВА",59.738133,30.410898,0,2,bus
34751,34751,Брестский бульвар,59.856952,30.198545,0,2,trolley
3644,3644,ШКОЛЬНАЯ УЛ. ПОЛИКЛИНИКА № 89,59.732086,30.407883,0,2,bus
3643,3643,ШКОЛЬНАЯ УЛ.,59.726989,30.400894,0,2,bus
34744,34744,БРЮЛЛОВСКАЯ УЛ.,60.070095,30.308016,0,2,bus
3642,3642,"МУЗЕЙ ""ДВОРЦОВАЯ ТЕЛЕГРАФНАЯ СТАНЦИЯ""",59.877208,29.927963,0,2,bus
34745,34745,БРЮЛЛОВСКАЯ УЛ.,60.070535,30.308281,0,2,bus
3641,3641,ГОРСКАЯ УЛ.,59.903300,29.814740,0,2,bus
34746,34746,ВЕРБНАЯ УЛ.,60.026330,30.302207,0,2,bus
34747,34747,"ВЕРБНАЯ УЛ., 10",60.022975,30.285767,0,2,bus
3640,3640,ШКОЛА,60.035242,30.338252,0,2,bus
34740,34740,"Пр. Тореза, 96, по требованию",60.018368,30.334849,0,2,trolley
34741,34741,"Пр. Тореза, 96, по требованию",60.018738,30.334616,0,2,trolley
19191,19191,"СТ. МЕТРО ""ЧЁРНАЯ РЕЧКА""",59.984564,30.301546,0,2,bus
3638,3638,ШКИПЕРСКИЙ ПРОТОК,59.934330,30.239021,0,2,bus
3637,3637,ШЕПЕТОВСКАЯ УЛ.,59.947200,30.421001,0,2,bus
34742,34742,МШИНСКИЙ ПЕР.,60.025527,30.115173,0,2,bus
